"codigo";"descricao";"descricao_breve"
"T05";"Traumatismos envolvendo múltiplas regiões do corpo";"Traumatismos envolvendo múltiplas regiões do corpo"
"T06";"Traumatismos envolvendo múltiplas regiões do corpo";"Traumatismos envolvendo múltiplas regiões do corpo"
"T07";"Traumatismos envolvendo múltiplas regiões do corpo";"Traumatismos envolvendo múltiplas regiões do corpo"
"T08";"Traumatismos de localização não especificada do tronco, membro ou outra região do corpo";"Traum local não espec tronco membro outr reg corpo"
"T09";"Traumatismos de localização não especificada do tronco, membro ou outra região do corpo";"Traum local não espec tronco membro outr reg corpo"
"T10";"Traumatismos de localização não especificada do tronco, membro ou outra região do corpo";"Traum local não espec tronco membro outr reg corpo"
"T11";"Traumatismos de localização não especificada do tronco, membro ou outra região do corpo";"Traum local não espec tronco membro outr reg corpo"
"T12";"Traumatismos de localização não especificada do tronco, membro ou outra região do corpo";"Traum local não espec tronco membro outr reg corpo"
"T13";"Traumatismos de localização não especificada do tronco, membro ou outra região do corpo";"Traum local não espec tronco membro outr reg corpo"
"T14";"Traumatismos de localização não especificada do tronco, membro ou outra região do corpo";"Traum local não espec tronco membro outr reg corpo"
"T15";"Efeito da penetração de corpo estranho através de orifício natural";"Efeito penetr corpo estranho através orif natural"
"T16";"Efeito da penetração de corpo estranho através de orifício natural";"Efeito penetr corpo estranho através orif natural"
"T17";"Efeito da penetração de corpo estranho através de orifício natural";"Efeito penetr corpo estranho através orif natural"
"T18";"Efeito da penetração de corpo estranho através de orifício natural";"Efeito penetr corpo estranho através orif natural"
"T19";"Efeito da penetração de corpo estranho através de orifício natural";"Efeito penetr corpo estranho através orif natural"
"T20";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T21";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T22";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T23";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T24";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T25";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T26";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T27";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T28";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T29";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T30";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T31";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T32";"Queimaduras e corrosões";"Queimaduras e corrosões"
"T20";"Queimaduras e corrosões da superfície externa do corpo, especificadas por local";"Queimad e corros superf ext corpo, espec p/local"
"T21";"Queimaduras e corrosões da superfície externa do corpo, especificadas por local";"Queimad e corros superf ext corpo, espec p/local"
"T22";"Queimaduras e corrosões da superfície externa do corpo, especificadas por local";"Queimad e corros superf ext corpo, espec p/local"
"T23";"Queimaduras e corrosões da superfície externa do corpo, especificadas por local";"Queimad e corros superf ext corpo, espec p/local"
"T24";"Queimaduras e corrosões da superfície externa do corpo, especificadas por local";"Queimad e corros superf ext corpo, espec p/local"
"T25";"Queimaduras e corrosões da superfície externa do corpo, especificadas por local";"Queimad e corros superf ext corpo, espec p/local"
"T26";"Queimaduras e corrosões limitadas ao olho e aos órgãos internos";"Queimad e corrosões limit olho e órgãos internos"
"T27";"Queimaduras e corrosões limitadas ao olho e aos órgãos internos";"Queimad e corrosões limit olho e órgãos internos"
"T28";"Queimaduras e corrosões limitadas ao olho e aos órgãos internos";"Queimad e corrosões limit olho e órgãos internos"
"T29";"Queimaduras e corrosões de múltiplas regiões e de regiões não especificadas do corpo";"Queimad e corrosões múlt reg e reg não espec corpo"
"T30";"Queimaduras e corrosões de múltiplas regiões e de regiões não especificadas do corpo";"Queimad e corrosões múlt reg e reg não espec corpo"
"T31";"Queimaduras e corrosões de múltiplas regiões e de regiões não especificadas do corpo";"Queimad e corrosões múlt reg e reg não espec corpo"
"T32";"Queimaduras e corrosões de múltiplas regiões e de regiões não especificadas do corpo";"Queimad e corrosões múlt reg e reg não espec corpo"
"T33";"Geladuras [frostbite]";"Geladuras [frostbite]"
"T34";"Geladuras [frostbite]";"Geladuras [frostbite]"
"T35";"Geladuras [frostbite]";"Geladuras [frostbite]"
"T36";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T37";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T38";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T39";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T40";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T41";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T42";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T43";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T44";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T45";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T46";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T47";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T48";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T49";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T50";"Intoxicação por drogas, medicamentos e substâncias biológicas";"Intox por drogas, medicamentos e subst biológicas"
"T51";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T52";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T53";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T54";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T55";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T56";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T57";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T58";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T59";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T60";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T61";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T62";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T63";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T64";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T65";"Efeitos tóxicos de substâncias de origem predominantemente não-medicinal";"Efeitos tóxicos subst origem predom não-medicinal"
"T66";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T67";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T68";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T69";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T70";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T71";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T72";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T73";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T74";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T75";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T76";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T77";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T78";"Outros efeitos de causas externas e os não especificados";"Outros efeitos de causas externas e os não espec"
"T79";"Algumas complicações precoces de traumatismos";"Algumas complicações precoces de traumatismos"
"T80";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T81";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T82";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T83";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T84";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T85";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T86";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T87";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T88";"Complicações de cuidados médicos e cirúrgicos, não classificados em outra parte";"Complicações cuidados médicos e cirúrgicos, NCOP"
"T90";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T91";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T92";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T93";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T94";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T95";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T96";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T97";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"T98";"Seqüelas de traumatismos, de intoxicações e de outras conseqüências das causas externas";"Seqüelas traum, intox e outr conseq causas extern"
"V01";"Acidentes";"Acidentes"
"V02";"Acidentes";"Acidentes"
"V03";"Acidentes";"Acidentes"
"V04";"Acidentes";"Acidentes"
"V05";"Acidentes";"Acidentes"
"V06";"Acidentes";"Acidentes"
"V07";"Acidentes";"Acidentes"
"V08";"Acidentes";"Acidentes"
"V09";"Acidentes";"Acidentes"
"V10";"Acidentes";"Acidentes"
"V11";"Acidentes";"Acidentes"
"V12";"Acidentes";"Acidentes"
"V13";"Acidentes";"Acidentes"
"V14";"Acidentes";"Acidentes"
"V15";"Acidentes";"Acidentes"
"V16";"Acidentes";"Acidentes"
"V17";"Acidentes";"Acidentes"
"V18";"Acidentes";"Acidentes"
"V19";"Acidentes";"Acidentes"
"V20";"Acidentes";"Acidentes"
"V21";"Acidentes";"Acidentes"
"V22";"Acidentes";"Acidentes"
"V23";"Acidentes";"Acidentes"
"V24";"Acidentes";"Acidentes"
"V25";"Acidentes";"Acidentes"
"V26";"Acidentes";"Acidentes"
"V27";"Acidentes";"Acidentes"
